8.65 8.39 8.94 7.60 9.94 
5.03 2.95 5.11 3.77 8.81 
8.49 0.85 7.13 6.62 4.22 
6.71 4.87 1.13 1.48 9.44 
5.96 5.35 4.05 1.24 1.37 
7.51 2.40 7.27 6.28 5.24 
9.30 6.37 9.06 7.97 0.22 
4.96 5.88 5.10 4.78 1.75 
3.38 5.00 9.63 6.31 0.16 
0.41 6.51 6.63 7.27 9.10 
3.02 5.67 5.38 0.83 4.11 
7.30 2.84 4.27 9.57 9.38 
6.13 2.20 9.57 2.21 5.44 
7.34 9.37 7.35 0.78 5.91 
1.76 3.37 0.51 6.07 1.22 
3.82 0.25 5.00 8.86 9.66 
1.51 2.75 3.01 6.64 1.27 
9.68 1.76 7.63 1.69 2.35 
2.16 4.27 5.19 3.23 8.47 
6.34 0.88 4.87 5.18 7.68 
9.06 1.48 1.41 3.09 4.81 
8.02 5.61 8.38 5.56 5.85 
5.49 9.01 4.28 0.26 9.39 
0.91 6.30 0.27 3.51 3.81 
0.80 6.29 7.12 7.22 0.26 
0.70 6.27 2.12 7.59 4.01 
1.34 8.43 9.32 8.35 5.06 
2.14 6.99 5.28 8.10 0.78 
7.58 4.11 3.20 8.41 2.62 
9.77 2.34 6.60 0.90 5.49 
9.11 6.82 3.07 2.21 4.61 
1.52 4.47 9.04 6.87 1.46 
5.86 7.45 4.44 0.87 1.00 
5.30 0.00 9.22 2.22 4.24 
4.42 3.01 5.39 0.56 6.50 
3.76 6.25 9.58 5.26 7.03 
9.82 8.38 3.44 2.89 0.03 
7.49 6.89 7.33 6.56 5.54 
1.91 6.43 0.51 7.85 6.45 
3.04 9.20 7.09 0.03 3.29 
0.11 9.49 2.28 0.28 4.71 
5.90 6.13 4.78 8.32 2.42 
0.51 4.05 1.89 5.34 6.12 
6.97 0.41 7.24 2.29 4.53 
6.35 5.62 4.75 1.12 5.03 
1.85 1.00 7.23 1.03 7.80 
4.20 8.38 9.24 0.31 6.14 
2.52 0.26 9.96 1.54 9.08 
3.62 4.10 0.83 9.51 0.91 
3.01 1.08 3.72 0.01 7.84 
2.87 2.64 9.51 0.14 1.69 
9.62 2.16 2.92 9.05 5.84 
1.74 5.07 1.24 7.14 4.83 
9.40 6.35 1.82 3.65 8.90 
3.19 3.64 3.24 1.33 2.99 
3.25 9.01 0.55 1.12 4.50 
2.67 8.64 9.95 5.87 3.43 
2.93 4.29 5.96 5.14 4.82 
6.46 3.86 0.40 8.72 2.10 
1.47 1.12 6.78 1.57 6.66 
8.43 4.61 7.17 3.25 9.86 
2.45 7.16 1.79 0.72 1.09 
5.72 9.59 6.67 9.91 9.03 
5.24 7.17 3.18 2.43 1.65 
6.51 7.61 0.41 3.22 1.90 
5.95 1.87 4.46 3.92 7.78 
3.93 4.40 6.88 0.44 7.01 
2.60 7.19 7.18 1.61 0.73 
6.71 0.13 3.23 0.11 1.94 
1.10 4.91 7.97 6.08 4.10 
1.50 6.60 8.92 7.29 7.17 
4.04 6.71 4.45 3.76 8.09 
5.45 3.57 9.69 3.15 2.95 
0.85 5.95 3.14 4.22 7.40 
2.45 8.27 9.61 0.09 0.29 
1.07 1.37 7.09 9.19 0.82 
9.48 6.59 0.11 2.29 3.16 
8.72 2.13 6.75 0.71 9.11 
8.02 8.73 9.83 4.45 8.06 
1.16 6.93 6.97 0.48 4.37 
0.95 3.24 1.08 9.82 7.84 
6.79 4.12 6.25 2.34 5.96 
8.97 9.94 5.88 4.94 7.17 
4.00 5.40 2.20 7.23 5.26 
5.96 3.92 0.56 5.03 2.88 
4.30 1.12 6.75 3.15 6.35 
4.00 0.44 5.58 7.87 8.67 
8.87 6.17 3.72 3.96 0.64 
4.74 0.69 3.19 6.85 3.12 
1.66 4.54 6.51 6.75 4.92 
8.51 7.06 6.58 4.42 6.52 
1.38 4.00 9.11 1.50 7.53 
1.15 2.74 2.31 7.81 5.63 
4.49 7.53 4.82 6.33 7.65 
7.29 4.11 3.11 9.48 2.17 
3.23 7.21 8.02 6.22 9.58 
0.57 1.99 6.62 2.21 3.04 
7.79 1.90 4.62 8.11 3.61 
2.12 3.61 3.81 4.85 9.47 
7.88 8.50 8.14 3.68 1.06 
4.22 1.05 3.74 4.12 9.78 
1.14 5.57 6.23 9.39 3.41 
5.51 0.90 1.17 1.12 2.40 
3.56 6.02 6.73 0.28 4.62 
2.58 6.96 3.51 1.53 2.27 
1.75 8.24 4.79 1.70 6.25 
3.08 3.72 6.43 2.87 5.29 
0.77 3.24 9.01 1.91 0.64 
0.49 5.95 6.05 0.13 0.65 
4.85 8.20 6.84 9.01 5.33 
8.19 6.16 7.82 9.18 0.72 
6.90 3.21 3.93 6.59 2.01 
2.45 1.97 6.42 9.27 9.52 
4.72 2.70 0.14 9.06 0.24 
2.14 4.98 0.99 9.61 3.97 
4.83 0.48 0.06 6.61 8.33 
8.93 4.83 4.93 2.15 7.29 
7.76 2.53 8.78 0.65 3.11 
1.02 4.04 7.74 4.41 8.43 
1.47 6.78 8.99 4.28 8.70 
8.52 4.00 8.20 8.58 1.18 
6.47 3.62 1.71 9.60 7.70 
0.85 5.39 6.47 9.34 0.51 
5.32 6.50 1.09 1.10 6.56 
7.35 9.49 5.54 3.34 0.32 
3.17 9.21 6.79 6.94 8.44 
6.17 4.49 2.08 0.38 9.25 
0.47 0.97 9.58 4.16 2.65 
3.96 6.64 6.38 1.87 2.56 
8.78 5.07 5.41 2.86 5.33 
2.72 2.72 9.77 2.19 6.22 
1.40 3.65 7.36 1.47 3.36 
0.53 4.77 8.41 6.74 6.96 
6.39 9.88 5.36 4.40 3.57 
5.38 5.80 3.02 0.06 1.38 
8.53 7.56 7.51 5.47 8.25 
7.33 2.10 7.74 6.86 10.00 
6.77 5.41 8.40 4.73 4.92 
4.88 9.03 8.75 9.41 4.79 
7.65 4.29 1.33 9.20 7.17 
6.63 8.58 6.51 3.47 6.44 
0.35 2.85 5.76 9.92 6.82 
4.83 8.83 4.22 3.15 6.35 
3.62 7.26 7.02 9.18 7.01 
0.89 8.95 8.74 4.34 2.88 
3.37 7.63 6.84 1.36 6.26 
2.32 4.70 4.09 6.36 6.22 
2.89 3.72 0.86 8.54 4.13 
9.36 6.15 1.69 1.84 8.99 
7.77 0.99 4.90 7.18 1.34 
6.62 2.51 6.07 6.80 0.57 
5.04 1.42 0.92 0.17 2.17 
8.85 1.47 2.40 6.92 7.63 
6.99 3.50 6.58 3.87 6.18 
6.31 7.36 0.41 2.85 1.04 
1.74 5.96 2.73 1.59 0.95 
8.91 4.45 6.43 4.98 6.42 
5.74 7.38 0.47 4.38 9.36 
1.34 6.31 8.32 4.66 9.69 
0.12 2.55 2.01 7.60 1.28 
1.15 8.75 3.12 5.31 4.53 
2.91 9.78 4.17 9.25 7.00 
7.45 9.54 6.69 0.97 3.55 
0.31 0.28 3.23 0.28 0.89 
6.21 2.69 4.02 5.09 9.70 
7.22 4.21 5.14 3.32 7.19 
9.37 2.57 0.57 2.04 6.33 
0.66 0.74 2.53 3.21 2.04 
4.71 8.05 0.03 3.82 5.29 
1.22 3.51 6.31 2.59 8.92 
5.28 7.47 7.93 5.79 9.62 
4.04 1.09 6.25 1.27 6.47 
3.07 2.22 4.48 5.65 9.88 
9.00 6.16 5.19 6.48 5.23 
9.81 3.43 3.37 3.01 1.75 
2.20 0.17 4.40 6.96 2.72 
6.62 3.00 1.19 8.88 0.17 
7.77 5.38 0.87 3.88 5.39 
6.36 3.45 5.01 2.17 0.89 
0.80 1.61 2.30 5.99 3.47 
8.28 4.14 6.44 3.42 2.89 
9.95 0.39 9.78 2.24 2.37 
3.85 4.65 7.97 8.26 1.13 
9.13 6.98 4.08 2.28 4.74 
9.30 8.43 8.09 9.09 3.16 
9.47 5.63 2.47 2.07 8.57 
6.47 7.61 3.97 6.86 2.18 
4.42 4.30 4.17 4.06 7.72 
7.72 6.24 9.31 7.95 3.44 
0.58 5.22 5.35 3.87 8.44 
2.82 0.53 7.72 3.50 1.97 
0.01 8.42 1.04 7.95 4.11 
7.51 3.29 5.87 3.91 1.85 
6.79 5.21 5.78 4.03 7.71 
3.51 3.70 6.96 1.66 8.73 
9.29 3.46 1.97 2.21 2.07 
7.23 2.72 7.19 9.38 1.77 
8.23 5.80 8.21 1.67 1.67 
9.64 0.63 5.53 5.43 8.48 
5.79 8.36 2.17 8.01 9.79 
1.63 6.06 3.95 1.20 8.13 
7.01 5.82 5.87 1.24 1.08 
0.79 8.45 8.39 8.71 5.16 
9.17 8.52 4.23 4.50 8.08 
2.28 5.41 7.73 9.45 3.57 
9.71 3.41 6.51 1.77 1.19 
5.73 4.72 9.59 8.72 5.37 
9.73 6.89 6.75 7.41 2.61 
2.74 8.33 2.47 9.94 3.07 
1.18 4.49 5.05 5.85 3.18 
9.57 2.88 9.04 2.10 8.83 
9.42 0.02 7.71 4.59 9.73 
9.79 9.46 9.81 4.37 7.28 
9.88 2.46 6.32 3.39 2.95 
7.12 5.79 1.12 4.62 2.16 
5.38 8.26 1.23 0.35 6.73 
5.15 8.49 0.37 3.11 7.23 
9.99 9.43 3.48 9.28 0.27 
5.46 5.39 4.50 4.79 4.22 
6.49 9.13 0.98 2.79 9.27 
4.15 3.37 2.03 8.14 8.96 
5.76 7.07 0.13 9.77 8.42 
9.43 6.36 2.88 4.07 4.43 
4.69 3.59 4.16 8.91 0.94 
2.71 2.28 0.84 3.35 2.32 
6.61 9.68 6.32 2.31 7.23 
6.73 7.32 3.98 8.94 5.78 
0.75 9.57 1.28 0.43 0.03 
9.40 9.51 2.61 3.63 9.21 
4.66 6.78 9.26 7.46 4.65 
1.08 4.74 2.44 0.06 3.65 
8.62 3.73 4.12 3.95 5.26 
1.61 4.10 4.90 2.16 5.55 
6.61 4.22 9.28 9.37 0.52 
7.44 6.06 5.28 8.51 9.92 
5.39 4.69 4.92 7.84 2.96 
5.88 2.03 2.91 7.76 6.65 
5.29 5.43 3.26 1.52 2.93 
7.54 7.96 9.81 3.82 9.95 
0.05 8.34 8.94 6.38 4.53 
3.98 7.12 1.18 2.11 7.16 
7.13 5.36 8.93 7.97 2.83 
9.53 5.77 9.95 9.12 2.40 
2.36 3.49 8.78 2.88 0.36 
8.93 6.74 3.58 0.46 8.43 
1.48 1.16 8.83 4.95 0.45 
1.61 8.73 3.30 2.76 1.40 
9.21 0.61 5.62 2.63 0.75 
3.37 9.01 1.48 7.65 6.80 
8.79 1.91 5.51 5.03 4.38 
0.39 7.76 1.55 9.19 9.46 
3.23 2.17 8.37 3.09 4.09 
